,text,day,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
96,"['not', 'bad', 'if', 'you', 'were', 'a', 'long', 'term', 'bull', 'in', '$AMZN', 'to', 'use', 'that', 'level', 'post', 'earnings', 'to', 'add', 'to', 'your', 'position']",T,2014-10-28,19:01:18,Z,28524621,AMZN,"[u'suggested', u'official']",4177,25977,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Swing Trader,alextarhini_
97,"['$TWTR', 'enjoying', 'an', 'intraday', 'bounce', 'off', 'its', 'lows', 'but', 'the', 'price', 'action', 'on', 'the', 'daily', 'chart', 'is', 'less', 'encouraging']",T,2014-10-28,19:01:12,Z,28524609,TWTR,[u'suggested'],2685,43,Technical,"[u'Equities', u'Options']",Intermediate,Position Trader,FinanceTrends
98,"['I', '39m', 'partially', 'hedged', 'going', 'into', 'tomorrow', '39s', '$FED', 'FOMC', '$IWM', 'puts', 'and', 'long', '$TLT', 'super', 'small']",T,2014-10-28,19:01:12,Z,28524608,FED,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
99,"['I', 'have', 'to', 'say', 'this', '$TWTR', 'has', 'had', 'super', 'clean', 'levels', 'today', 'steady', 'eddy', 'all', 'day', 'Higher', 'highs', 'higher', 'lows']",T,2014-10-28,19:00:24,Z,28524529,TWTR,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
100,"['YTD', 'industry', 'performance', 'healthcare', 'leading', 'basic', 'materials', 'lagging', '$XLV', '$XLB', '$SPY']",T,2014-10-28,19:00:11,Z,28524510,SPY,"[u'suggested', u'official']",4177,25977,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Professional,Swing Trader,alextarhini_
101,"['$TSLA', 'cover', 'lowered', 'again', 'will', 'make', 'good', 'coin', 'will', 'take', 'a', 'few', 'more', 'soon']",T,2014-10-28,18:59:10,Z,28524417,TSLA,[u'suggested'],14739,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
102,"['MTA', 'meeting', 'is', 'tomorrow', 'night', 'in', 'Buckhead', '445pm', 'for', 'Drinks', 'meeting', 'starts', 'at', '545pm', '$STUDY']",T,2014-10-28,18:59:05,Z,28524407,STUDY,"[u'suggested', u'official']",23391,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
103,"['quot', '@Estimize', '$SODA', 'reports', 'before', 'the', 'open', 'tomorrow', 'Estimize', 'Consensus', '010', 'EPS', 'and', '1097M', 'Revs', 'compared', 'to', 'WS', 'quot']",T,2014-10-28,18:57:53,Z,28524321,SODA,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
104,"['$BABA', '9970', 'is', 'an', 'important', 'level', 'to', 'watch', 'Break', 'out', 'number']",T,2014-10-28,18:56:44,Z,28524248,BABA,[u'suggested'],24770,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
105,"['$FB', 'Lod', 'into', 'final', 'hour', 'of', 'trading', 'with', 'key', 'earnings', 'tonight', 'stockaction']",T,2014-10-28,18:56:36,Z,28524241,FB,[u'suggested'],3140,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
106,"['quot', '@ajackson', 'Biotech', '$XBI', '$IBB', 'not', 'participating', 'in', 'these', 'late', 'day', 'fresh', 'highs', 'quot']",T,2014-10-28,18:56:31,Z,28524231,IBB,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
107,"['$FB', 'down', 'on', 'day', 'before', 'big', 'Earnings', 'Announc', 'testing', 'the', 'emotions']",T,2014-10-28,18:55:30,Z,28524157,FB,[u'suggested'],24123,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
108,"['ATL', 'MTA', 'Chptr', 'Meeting', 'wCraig', 'Johnson', 'CFA', 'CMT', 'lt', 'Great', 'presenter', 'amp', 'info', 'Come', 'see', 'us', 'introduce', 'yourself', '$STUDY']",T,2014-10-28,18:54:48,Z,28524115,STUDY,"[u'suggested', u'official']",23391,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
109,"['$NLNK', 'LOD', 'Whaddya', 'I', 'say', 'earlier', 'today']",T,2014-10-28,18:54:09,Z,28524071,NLNK,[u'suggested'],3193,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
110,"['$TSLA', 'out', 'partial', '$197', 'per', 'share', 'profit', 'cover', 'lowered', 'to', 'make', 'coin', 'on', 'rest', 'of', 'the', 'day', 'trade']",T,2014-10-28,18:53:31,Z,28524028,TSLA,[u'suggested'],14739,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
111,"['$TSLA', '21']",T,2014-10-28,18:53:28,Z,28524024,TSLA,[u'suggested'],529,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
112,"['NEW', 'POST', 'It', 's', 'Alive', '$IWM', '$PBPB', '$QQQ', '$SPY', '$TZA']",T,2014-10-28,18:52:28,Z,28523952,IWM,[u'suggested'],22926,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
113,"['the', 'importance', 'of', 'leadership', 'wwwmercenarytradercomquotes', '$STUDY']",T,2014-10-28,18:51:06,Z,28523855,STUDY,"[u'suggested', u'official']",17951,22942,Technical,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,MercenaryMike
114,"['@NoanetTrader', '@venkysrinivasan', 'agree', 'with', 'both', 'of', 'ya', 'noticed', 'we', 'overshot', 'the', 'spring', 'high', 'in', '$XBI', 'this', 'AM', 'seems', 'worth', 'a', 'nibble']",T,2014-10-28,18:49:59,Z,28523778,XBI,"[u'suggested', u'official']",1327,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
115,"['quot', '@SeanDavid', 'The', 'NEW', 'has', 'Arrived', 'WEEKLY', 'page', 'link', '$SPY', '$DIA', '$SYNA', '$QQQ', '$IWM', '$COH', '$AVAV', '$MEI', '$SSYS', '$VAL', 'quot']",T,2014-10-28,18:49:55,Z,28523771,AVAV,"[u'suggested', u'official']",1190,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
116,"['Wedbush', 'has', 'launched', 'coverage', 'on', '$GPRO', 'with', 'an', 'Outperform', 'rating', 'and', '$81', 'target']",T,2014-10-28,18:49:43,Z,28523757,GPRO,"[u'suggested', u'official']",2861,75605,Technical,"[u'Equities', u'Options']",Professional,Position Trader,tradespoon
117,"['was', 'negative', 'LT', 'status', '[', '$TLT', 'vs', '$SPX', ']', 'since', '22112', '22112', 'thru', '101314', 'SPX', '3762', '$TLT', '476', '[', 'does', 'not', 'incld', 'dividends', ']']",T,2014-10-28,18:49:10,Z,28523725,SPX,"[u'suggested', u'official']",626,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
118,"['Quiz-most', 'influential', 'bullish', 'chart', 'in', 'the', 'world', 'could', 'be', 'will', 'be', 'discussed', 'at', '230', 'workshop', '$spy']",T,2014-10-28,18:49:01,Z,28523718,SPY,"[u'suggested', u'official']",25163,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
119,"['New', 'Post', 'quotGrains', 'Rally', 'Into', 'Fed', 'Technical', 'Levels', 'To', 'Watch', 'For', 'Corn', 'Wheat', 'and', 'Soybeans', 'quot', '$ZCF', '$ZSF', '$ZWF', '$STUDY']",T,2014-10-28,18:48:22,Z,28523667,ZC_F,"[u'suggested', u'official']",9200,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
120,"['$vtae', 'big', 'crack', 'looks', 'like', 'it', 'will', 'close', 'red']",T,2014-10-28,18:47:45,Z,28523627,VTAE,[u'suggested'],19068,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
121,"['$IWM', 'now', 'about', '10', 'above', 'october', 'low']",T,2014-10-28,18:46:49,Z,28523545,IWM,"[u'suggested', u'official']",21226,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
122,"['bonds', 'vs', 'stocks', '$TLT', 'currently', 'has', 'positive', 'status', 'ST', 'amp', 'LT', 'vs', '$SPX', 'At', 'minimum', 'should', 'be', 'aware', 'this', 'LT', 'status', 'chg', '39d', '101314', 'cont']",T,2014-10-28,18:46:27,Z,28523515,SPX,"[u'suggested', u'official']",625,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
123,"['A', 'bit', 'of', 'a', 'hedge', 'play', 'short', '$IWM', 'and', 'going', 'home', 'long', '15', 'position', 'riders', '$CLF', '$CLDX', '$SPLK', 'Sold', '$XME', 'in', 'front', 'of', '$X', 'earnings']",T,2014-10-28,18:46:14,Z,28523498,CLDX,[u'suggested'],28199,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
124,"['Bearish', 'Trade', 'Setups', 'in', 'a', 'Non-Stop', 'Bouncing', 'Market', '$STUDY']",T,2014-10-28,18:45:59,Z,28523476,STUDY,"[u'suggested', u'official']",2214,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
125,"['Shorted', '$IWM']",T,2014-10-28,18:45:25,Z,28523420,IWM,[u'suggested'],28199,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
126,"['$X', 'reverses', 'on', 'the', 'daily', 'they', 'never', 'make', 'it', 'easy', 'in', 'the', 'commodity', 'namesearnings', 'after', 'the', 'close']",T,2014-10-28,18:45:19,Z,28523408,X,"[u'suggested', u'official']",21226,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
127,"['$SONC', 'getting', 'close', 'to', 'all', 'timers', '52', 'weekers']",T,2014-10-28,18:45:13,Z,28523401,SONC,[u'suggested'],24123,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
128,"['$spyAbilgail', 'doolittle', 'on', 'cnbcShe', 'looks', 'a', 'little', 'pale']",T,2014-10-28,18:44:24,Z,28523340,SPY,[u'suggested'],24680,1397,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Day Trader,christopherbrecher
129,"['Biotech', '$xbi', '$ibb', 'not', 'participating', 'in', 'these', 'late', 'day', 'fresh', 'highs']",T,2014-10-28,18:43:56,Z,28523311,IBB,"[u'suggested', u'official']",1327,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
130,"['Earnings', 'Trade', 'Ideas', 'for', 'Facebook', '$FB']",T,2014-10-28,18:43:37,Z,28523286,FB,"[u'suggested', u'official']",62742,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
131,"['$esi', 'setting', 'for', 'eod', 'squeeze']",T,2014-10-28,18:43:18,Z,28523262,ESI,[u'suggested'],19068,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
132,"['Freeport', 'Beats', 'Earnings', 'Revenue', 'Estimates', 'In', 'Q3', '$FCX']",T,2014-10-28,18:43:10,Z,28523254,FCX,"[u'suggested', u'official']",315,296805,,[],,,TalkMarkets
133,"['Does', 'this', 'upper', 'boundary', 'line', 'mean', 'anything', 'for', '$fb', 'Guess', 'we', '39ll', 'find', 'out', 'AHs']",T,2014-10-28,18:42:32,Z,28523203,FB,"[u'suggested', u'official']",1327,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
134,"['quot', '@abearbull', '$ESF', 'Fib', 'Doctor', 'what', 'happened', 'ES', 'keep', 'going', 'up', 'I', 'guess', 'ES', 'working', 'on', 'some', 'other', 'FIB', 'level', 'gt', 'I', 'don', '39t', 'follow', 'Targets', 'were', 'hit']",T,2014-10-28,18:42:04,Z,28523168,ES_F,[u'suggested'],23020,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
135,"['$TWTR', 'holding', 'Jan', 'calls', 'have', 'to', 'at', 'this', 'point', 'Still', 'long', 'the', 'company', 'let', '39s', 'see', 'if', 'stock', 'can', 'follow']",T,2014-10-28,18:40:57,Z,28523103,TWTR,[u'suggested'],22774,113,Technical,[u'Equities'],Intermediate,Position Trader,cperruna
136,"['$TWTR', 'Ok', 'go', 'you', 'little', 'blue', 'birdie']",T,2014-10-28,18:40:40,Z,28523073,TWTR,"[u'suggested', u'official']",87374,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
137,"['checking', 'back', 'in', 'w', 'the', 'very', 'distraught', 'peops', 'in', 'the', 'pre-market', 'when', '$TWTR', 'was', '4150', 'u', 'ok', 'now']",T,2014-10-28,18:40:14,Z,28523046,TWTR,"[u'suggested', u'official']",21227,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
138,"['$EWZ', 'short', 'squeeze', '=', 'ON']",T,2014-10-28,18:39:41,Z,28523012,EWZ,"[u'suggested', u'official']",11666,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
139,"['$IWM', 'at', '100', 'and', '200sma', 'after', 'V', 'type', 'run', 'and', 'outside', 'of', 'BB', 'Riskreward', 'here', 'going', 'long', 'on', 'the', 'Russell', 'is', 'on', 'the', 'slot', 'machine', 'side']",T,2014-10-28,18:38:54,Z,28522952,IWM,[u'suggested'],28199,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
140,"['$SPLK', 'cashed', 'out', 'half', 'of', 'Splunk', 'position']",T,2014-10-28,18:38:44,Z,28522931,SPLK,[u'suggested'],22774,113,Technical,[u'Equities'],Intermediate,Position Trader,cperruna
141,"['$QIHU', 'had', 'quite', 'the', 'inverse', 'head', 'and', 'shoulders', 'pattern', 'today']",T,2014-10-28,18:38:17,Z,28522899,QIHU,"[u'suggested', u'official']",2214,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
142,"['Scaling', 'out', 'Bio', 'names', '$BIB', 'looks', 'little', 'toppy']",T,2014-10-28,18:37:20,Z,28522829,BIB,[u'suggested'],28778,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
143,"['Beautiful', 'move', 'for', '$TSLA', 'today', 'Earnings', 'Nov', '5', 'On', 'watch', 'for', 'a', 'post', 'earnings', 'SL', 'No', 'pos']",T,2014-10-28,18:36:31,Z,28522779,TSLA,[u'suggested'],29869,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
144,"['Put', 'on', 'a', 'quick', 'short', '$TSLA', 'near', '244', 'will', 'be', 'DAY', 'TRADE', 'only']",T,2014-10-28,18:36:28,Z,28522773,TSLA,[u'suggested'],14738,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
145,"['Tuesday', 'Sector', 'Leaders', 'Energy', 'Industrial', '$RIG', '$NFX', '$XLE', '$PH', '$FLS']",T,2014-10-28,18:36:21,Z,28522765,FLS,"[u'suggested', u'official']",626,355450,,[],,,bnkinvest
146,"['Chart', 'Similarities', '$EEM', '$FXI', '$TIP', '$TLT']",T,2014-10-28,18:36:08,Z,28522741,EEM,"[u'suggested', u'official']",315,296805,,[],,,TalkMarkets
147,"['Tuesday', 'Sector', 'Laggards', 'Utilities', 'Services', '$KSS', '$HOT', '$PNW', '$SO', '$XLU']",T,2014-10-28,18:35:38,Z,28522711,HOT,"[u'suggested', u'official']",626,355450,,[],,,bnkinvest
148,"['$VSLR', 'on', 'radar', 'next', 'IPO', 'that', 'might', 'run']",T,2014-10-28,18:33:43,Z,28522585,VSLR,[u'suggested'],28778,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
149,"['$rgls', 'covred', '1809']",T,2014-10-28,18:32:50,Z,28522520,RGLS,[u'suggested'],19067,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
150,"['$ESF', '197725', 'IS', 'my', 'extended', 'upside', 'target', 'on', 'ES', 'today']",T,2014-10-28,18:32:23,Z,28522482,ES_F,[u'suggested'],432,221415,Technical,"[u'Forex', u'Futures']",Professional,Day Trader,TRADEnPERFORM
151,"['u', 'will', 'continue', 'to', 'see', 'large', 'blocks', 'for', 'sale', 'in', '$BABA', 'every', '50', 'cents', 'this', 'is', 'how', 'many', 'old', 'timers', 'trade']",T,2014-10-28,18:31:45,Z,28522435,BABA,"[u'suggested', u'official']",21226,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
152,"['$ESF', 'Daily', 'chart', 'Target', 'hit', 'at', '197075']",T,2014-10-28,18:31:14,Z,28522397,ES_F,[u'suggested'],23019,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
153,"['$MOBI', 'not', 'sure', 'why', 'the', 'market', 'is', 'not', 'playing', 'it', 'as', 'a', '$BABA', 'play', 'but', 'it', 'is', 'Earnings', '1117']",T,2014-10-28,18:30:16,Z,28522309,MOBI,[u'suggested'],2538,1108,,[],,,JohnWelshGhost
154,"['quot', '@amarico', '@lumberjax', '$BABA', 'nice', 'bounce', 'from', 'previous', 'resist', 'to', 'all', 'timers', '10050', 'quot']",T,2014-10-28,18:30:01,Z,28522294,BABA,[u'suggested'],24121,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
155,"['oil', 'gaining', 'traction', 'higher', 'out', 'of', 'that', 'wedge', 'has', 'some', 'work', 'to', 'do', 'yet', 'could', 'be', 'an', 'EoD', 'ripper', '$uso']",T,2014-10-28,18:29:01,Z,28522193,USO,"[u'suggested', u'official']",1327,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
156,"['$DJT', '$MACRO', 'Transport', 'etf', '$IYT', 'sets', 'all', 'time', 'high', 'on', 'strength', 'of', 'all', 'time', 'highs', 'by', '$CHRW', '$CSX', '$FDX', '$UNP']",T,2014-10-28,18:27:38,Z,28522091,CHRW,[u'suggested'],4688,1406,Global Macro,"[u'Equities', u'Bonds']",Professional,Position Trader,macroQmicro
157,"['There', 'is', 'some', 'immense', 'short', 'pain', 'going', 'down', '$NQF', '$ESF']",T,2014-10-28,18:26:16,Z,28521972,ES_F,[u'suggested'],432,221415,Technical,"[u'Forex', u'Futures']",Professional,Day Trader,TRADEnPERFORM
158,"['$XLE', 'is', 'the', 'only', 'sector', 'spider', 'that', 'is', 'negative', 'for', 'the', 'year', 'now', '4', 'energy']",T,2014-10-28,18:26:02,Z,28521951,XLE,"[u'suggested', u'official']",26475,86830,Fundamental,"[u'Equities', u'Options', u'Private Companies']",Professional,Position Trader,bbolan1
159,"['How', 'Are', 'High-Yield', 'Bonds', 'Hurt', 'by', 'Falling', 'Oil', 'Prices', '$HYG', '$BKLN']",T,2014-10-28,18:25:21,Z,28521890,HYG,[u'suggested'],20459,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
160,"['$TWTR', 'bounce', 'today', 'keeps', 'streak', 'going', 'of', 'widely', 'followed', 'internet', 'stocks', 'bouncing', 'following', 'earnings', 'blowups', '$NFLX', '$AMZN']",T,2014-10-28,18:25:05,Z,28521866,AMZN,"[u'suggested', u'official']",21226,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
161,"['I', 'wonder', 'how', 'it', 'is', 'that', '$OSTK', 'longs', 'dont', 'understand', 'the', 'new', 'HQ', 'is', 'literally', 'stealing', 'money', 'from', 'them', 'for', 'a', 'CEO', '39s', 'monument', 'to', 'himself', 'Silly']",T,2014-10-28,18:24:19,Z,28521811,OSTK,"[u'suggested', u'official']",2773,16212,Fundamental,"[u'Equities', u'Options']",Professional,,The_Analyst
162,"['quot', '@RyanDetrick', '@MichaelGLamothe', 'talking', 'the', 'state', 'of', 'the', 'markets', 'at', 'stocktoberfest', 'quot', '$STUDY']",T,2014-10-28,18:24:05,Z,28521798,STUDY,"[u'ir', u'suggested', u'official']",86662,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
163,"['$vtae', 'rubberband', 'short', 'setup', 'starting', 'to', 'crack', 'like', 'this', 'for', 'fader']",T,2014-10-28,18:24:04,Z,28521797,VTAE,[u'suggested'],19065,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
164,"['$YHOO', 'amp', '$baba', 'on', 'a', 'tag', 'team', 'run']",T,2014-10-28,18:22:40,Z,28521688,YHOO,[u'suggested'],24121,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
165,"['IBM', '$IBM', 'Q3', 'revenue', 'fell', '19', 'in', 'China', 'according', 'to', 'a', '10-Q', 'filing']",T,2014-10-28,18:19:29,Z,28521440,IBM,"[u'suggested', u'official']",35931,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
166,"['Expectations', 'For', 'This', 'Week', '39s', 'FOMC', 'RBNZ', 'BoJ', 'Goldman', 'Sachs', '$FED', '$NZDUSD', '$EURUSD', '$USDJPY', '$SPX', '$NKY']",T,2014-10-28,18:18:49,Z,28521388,EURUSD,"[u'suggested', u'official']",5950,185031,Global Macro,"[u'Forex', u'Bonds']",Professional,,eFXnews
167,"['A', 'post', 'from', 'the', 'SMB', 'archive', 'What', 'does', 'this', 'trader', 'do', 'now', '$STUDY']",T,2014-10-28,18:18:15,Z,28521341,STUDY,"[u'suggested', u'official']",20960,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
168,"['$CLF', 'still', 'key', 'to', 'overall', 'market', 'several', 'test', 'of', '$80', 'met', 'with', 'relatively', 'strong', 'reaction', 'odds', 'of', 'meaningful', 'bounce', 'increasing', 'now', '$SPY']",T,2014-10-28,18:17:25,Z,28521269,CL_F,[u'suggested'],17545,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
169,"['Bitcoin', 'regulation', 'is', 'no', 'joke', '$BCOIN']",T,2014-10-28,18:16:16,Z,28521179,BCOIN,"[u'suggested', u'official']",1111,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
170,"['Posted', 'this', 'base', 'yesterday', '@', '64', '$SPLK', 'really', 'like', 'it', 'and', 'will', 'swing', 'for', 'a', 'while', 'if', 'not', 'stopped']",T,2014-10-28,18:15:22,Z,28521112,SPLK,[u'suggested'],28198,7496,Technical,[u'Equities'],Professional,Day Trader,HCPG
171,"['$loco', 'hods']",T,2014-10-28,18:15:23,Z,28521114,LOCO,[u'suggested'],19065,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
172,"['Pull', 'a', 'chair', 'up', 'to', 'the', 'feeding', 'trough', 'and', 'get', 'your', 'potbelly', 'on', '$PBPB']",T,2014-10-28,18:15:18,Z,28521103,PBPB,[u'suggested'],17633,17668,Technical,[u'Equities'],Intermediate,Swing Trader,ToddinFL
173,"['$TFF', 'This', 'market', 'reminds', 'me', 'of', 'the', 'energizer', 'bunnyand', 'going', 'Trade', 'the', 'trend', 'Minimal', 'Vol']",T,2014-10-28,18:14:46,Z,28521048,TF_F,[u'suggested'],455,92532,Technical,[u'Futures'],Professional,Day Trader,TradingFibz
